Date(UTC),Price,MarketCap,Supply,TxGrowth,AddressCount,BlockSize,BlockTime,AvgGasPrice,GasUsed,NetworkHash,TransactionFee,NetworkUtilization,BlockReward
2017-04-22,48.41,4403.438198606563,90961334.40625,73539,1562066,2429,14.87,22631052480,3110233611,20900.958,74920144056745952813,0.1268,29990.3125
2017-04-23,48.75,4435.851500742188,90991825.65625,77073,1568696,2393,14.67,21898039096,3017245471,21389.0055,65089201817934168547,0.1215,30491.25
2017-04-24,49.94,4545.6192595825,91021611.125,80531,1578342,2553,15.06,22992421400,3142866515,20664.8066,72979824474233559010,0.1288,29785.46875
2017-04-25,50.09,4560.813160079375,91052368.9375,93033,1586304,2803,14.57,21734015245,3587460558,21582.4498,78574204734149950966,0.1421,30757.8125
2017-04-26,53.28,4852.83303594,91081701.125,89642,1602843,2724,15.27,22048839796,3389558270,21292.624,74789723863146608844,0.1402,29332.1875
2017-04-27,63.14,5752.7505052325,91111031.125,104494,1618627,3095,15.25,22377947330,3855782843,21617.4059,87312690911798304949,0.1596,29330.0
2017-04-28,72.42,6600.410446775625,91140713.15625,106193,1630945,3178,15.12,22130700584,3606508681,22951.0371,79205968406814731565,0.1475,29682.03125
2017-04-29,69.83,6366.396268636875,91169930.8125,91335,1641718,2793,15.29,22799209590,3072854430,23467.3816,70202685796309630265,0.1274,29217.65625
2017-04-30,79.83,7280.440071600938,91199299.40625,95202,1653821,3064,15.25,22541845100,3369941640,22938.2706,78958630274409938318,0.1392,29368.59375
2017-05-01,77.53,7072.957769941562,91228656.90625,112202,1669821,3544,15.32,22989649815,4407350348,23205.2792,105538214140902750468,0.1826,29357.5
2017-05-02,77.25,7049.687708390625,91258093.3125,110354,1684958,3461,15.29,22975461233,4635194345,23246.7388,112734602650155709983,0.1924,29436.40625
2017-05-03,80.37,7336.7881065084375,91287645.96875,97334,1696532,3028,15.21,22182605256,3466927160,23614.2464,77313506087378257935,0.1431,29552.65625
2017-05-04,94.55,8634.029207829686,91317072.53125,114877,1714907,3351,15.25,22523480694,4146025194,23265.2011,92430339962188899806,0.1713,29426.5625
2017-05-05,90.79,8293.373378810626,91346771.4375,108514,1730408,3171,15.15,22905913235,3703774549,24468.9937,84353306060947063710,0.1522,29698.90625
2017-05-06,94.82,8664.3173476475,91376474.875,95014,1745794,2934,15.14,22254507120,3895528821,24415.8585,84364146387450405940,0.1601,29703.4375
2017-05-07,90.46,8268.618876126875,91406355.03125,106631,1764766,3322,15.07,22863576069,4383783590,24862.0244,105733505802463497814,0.1783,29880.15625
2017-05-08,88.39,8082.008679827812,91435780.96875,117509,1783436,3409,15.24,22304778708,4371120763,24481.3196,95605963950497591848,0.1804,29425.9375
2017-05-09,86.27,7890.731788024063,91465535.96875,112933,1803804,3376,15.13,22419891708,4941861347,25606.8006,106666628386381183286,0.2027,29755.0
2017-05-10,87.83,8036.019095861875,91495150.8125,109673,1824150,3227,15.19,22141501610,4977215293,25352.2733,104904536928794946472,0.2048,29614.84375
2017-05-11,88.2,8072.49488731875,91524885.34375,117189,1843910,3352,15.03,22276386524,5037332202,25792.7606,109393380226517345851,0.2056,29734.53125
2017-05-12,85.15,7795.889093910938,91554775.03125,107241,1859936,3154,15.1,22224260597,5266065050,26696.7857,109060373521814527007,0.2152,29889.6875
2017-05-13,87.96,8055.7311303675,91584028.3125,101332,1873850,3065,15.39,22176736929,5077306379,26056.3076,106923588255083534319,0.211,29253.28125
2017-05-14,88.72,8127.838448485,91612245.8125,101348,1887630,3140,15.92,22054420864,5160924870,26882.1696,106379136617490085093,0.2221,28217.5
2017-05-15,90.32,8276.9887606725,91640708.15625,122792,1905488,3831,15.9,22225479222,6301530936,27814.0407,132123398807998424151,0.2713,28462.34375
2017-05-16,87.8,8048.575613775,91669426.125,116341,1925960,3644,15.67,22338079736,6372683499,28230.111,137143767603647301057,0.2712,28717.96875
2017-05-17,86.98,7975.833331218125,91697325.03125,140135,1948759,4305,16.1,26658490658,7720771554,26762.9284,220219437190223988726,0.336,27898.90625
2017-05-18,95.88,8794.6702613025,91725805.8125,137409,1971006,4245,15.74,22641931556,7193965880,27740.2141,158498593266697334285,0.3059,28480.78125
2017-05-19,124.38,11412.38578683375,91754187.0625,161568,1999707,4801,15.83,22510140833,8397664033,28816.636,173985855405999463465,0.3589,28381.25
2017-05-20,123.06,11294.796178876875,91782839.09375,130912,2023543,4179,15.59,22578527232,7231434396,29609.4667,155579769682160511631,0.306,28652.03125
2017-05-21,148.0,13588.100987125,91811493.15625,149699,2048157,4586,15.77,22366670221,7608565060,30501.1451,160523136917678237399,0.3248,28654.0625
2017-05-22,160.39,14730.25968232625,91840262.375,176255,2081167,5328,15.71,22950916506,8262616027,31382.7051,182632419995022108562,0.3506,28769.21875
2017-05-23,169.5,15571.768120453125,91868838.46875,187121,2125866,6627,15.83,22876914693,10792046776,30236.4543,253728642190640668685,0.4617,28576.09375
2017-05-24,193.03,17738.971113329062,91897482.84375,187293,2168376,6666,15.77,23511877462,11331763125,30975.705,272090679309924862059,0.4831,28644.375
2017-05-25,177.33,16301.29397094,91926318.0,183010,2207418,5952,15.71,22627478169,9970769428,31139.2104,218689885039393860274,0.4232,28835.15625
2017-05-26,162.83,14973.079137965,91955285.5,169818,2241682,5559,15.57,22767260891,9457379360,31197.0515,206055826499096970874,0.3991,28967.5
2017-05-27,156.63,14407.462882172813,91984057.21875,149450,2268468,5127,15.76,22312210827,8220637008,32153.7231,182127259991398239639,0.3506,28771.71875
2017-05-28,172.86,15905.34652323,92012880.5,155271,2294589,5379,15.7,21916364414,8823289197,31940.9693,192525514182495551341,0.3752,28823.28125
2017-05-29,194.17,17871.876272720936,92042417.84375,158547,2323137,4922,15.32,22429141176,8502914345,34015.7294,192624558129615715068,0.3536,29537.34375
2017-05-30,228.58,21045.871983461875,92072237.21875,193618,2366959,7069,15.3,24758885831,12123850008,36263.7391,319925871867210022750,0.4952,29819.375
2017-05-31,228.64,21057.969360445,92100985.65625,214126,2412281,6843,15.87,38210063774,12807114092,35309.9381,634072177123384502093,0.5494,28748.4375
2017-06-01,220.7,20332.882445396874,92129055.03125,199160,2451291,6541,16.22,23808562950,10585577059,37244.2449,253293470844350260748,0.4654,28069.375
2017-06-02,222.04,20462.29063071375,92155875.65625,194911,2492717,7542,16.82,22913829909,12488700413,36298.9273,291597841473762166465,0.5484,26820.625
2017-06-03,224.3,20676.73792374375,92183405.8125,175666,2527880,6636,16.51,22677818318,10201890636,37390.2818,228134695773493974263,0.4182,27530.15625
2017-06-04,244.96,22587.91704243,92210634.5625,180136,2563971,6458,16.61,23508783552,10633567472,38378.7011,255713870927989048711,0.4386,27228.75
2017-06-05,247.75,22852.070266023442,92238426.90625,190305,2601805,6439,16.31,22886137204,9761889950,39283.0384,219924346992173009813,0.396,27792.34375
2017-06-06,264.26,24382.188889370624,92265908.15625,200523,2644769,7374,16.44,23539130279,10984663716,39838.9042,265075762618001554521,0.4489,27481.25
2017-06-07,255.77,23605.95426184437,92293678.9375,207180,2689057,7388,16.39,23555770569,11557499687,41466.1245,277963468698831539697,0.4695,27770.78125
2017-06-08,259.41,23949.07107573937,92321310.1875,187700,2726519,6932,16.43,23571788218,10261845222,41827.9352,239515279974747434988,0.4193,27631.25
2017-06-09,279.11,25775.518277933126,92348960.1875,215831,2767132,7482,16.42,22518978783,11058393071,41762.2012,250508480829359775358,0.4513,27650.0
2017-06-10,335.95,31034.093107053126,92377118.9375,213356,2810475,6592,16.02,22422146714,9841868154,43934.269,214559641123816452160,0.3931,28158.75
2017-06-11,339.68,31388.145908515,92405045.65625,240490,2865993,8658,16.37,23843612254,12661099741,45025.9063,313877609552976256933,0.5136,27926.71875
2017-06-12,394.66,36479.66551135813,92433146.28125,292941,2925305,9451,16.31,30391141090,15111081528,44971.345,512809391033716073550,0.6153,28100.625
2017-06-13,388.09,35883.35340951375,92461422.375,280054,2984707,8807,16.21,24903912970,12308459502,46524.8904,294642099271720738321,0.4973,28276.09375
2017-06-14,343.84,31801.65539642,92489691.125,250410,3038110,7942,16.15,22812812579,11460738761,47653.2451,254758374393436684501,0.4601,28268.75
2017-06-15,344.68,31889.066282115,92517889.875,261617,3090555,8192,16.11,23411815379,11866655521,48524.7456,279620592390911684615,0.4752,28198.75
2017-06-16,353.61,32725.283285908125,92546260.8125,248003,3138669,8034,16.03,22083654403,11936721304,49363.4715,257508486546679467390,0.4754,28370.9375
2017-06-17,368.1,34076.6954899875,92574559.875,242022,3185110,7958,16.17,20940055933,11471789945,50988.985,238660364103388231832,0.4617,28299.0625
2017-06-18,351.53,32552.78439673375,92603147.375,245957,3237942,7931,15.97,19777146521,12442644327,51996.5122,251896899621616344850,0.4944,28587.5
2017-06-19,358.2,33180.70371913125,92631780.34375,286209,3298513,8956,16.0,21054562068,13844965069,52568.3389,283021105675980854778,0.5514,28632.96875
2017-06-20,350.53,32479.580401113442,92658489.71875,308488,3360729,9258,17.32,35606261848,16318742376,53605.3273,720031462996840104983,0.6978,26709.375
2017-06-21,325.3,30150.31355465,92684640.5,221289,3393171,6195,17.52,58264077197,16194449431,54107.974,913388218754612942675,0.702,26150.78125
2017-06-22,320.97,29757.50544856781,92711173.78125,284225,3449269,8691,17.31,41150573699,16900771803,54738.2538,684943045550363347105,0.7256,26533.28125
2017-06-23,326.85,30311.178752526557,92737276.28125,276012,3505293,9123,17.53,40960227374,12816221982,54340.7602,469929450422587102564,0.5563,26102.5
2017-06-24,304.54,28250.278905991876,92763771.28125,250570,3556111,8935,17.25,47309213754,13618865563,55696.7824,640185604612802012156,0.5853,26495.0
2017-06-25,279.36,25921.85753493,92790154.40625,231135,3600204,8979,17.32,34521352334,12409519930,56394.2575,411721489721116955158,0.5348,26383.125
2017-06-26,253.68,23545.7793879525,92816853.46875,316788,3653227,9544,17.2,49580734026,13547864341,58414.4698,875310976343044060183,0.5792,26699.0625
2017-06-27,286.14,26566.22072338875,92843435.8125,252995,3695217,7911,17.06,31580245373,11678415830,58319.7387,332032513046042621107,0.4956,26582.34375
2017-06-28,315.86,29333.94298513937,92870078.46875,274241,3745532,10005,17.24,43482890266,15232354556,59928.6376,773236091502308226955,0.6513,26642.65625
2017-06-29,292.9,27209.5568921375,92897087.375,263791,3794241,9460,16.96,35022170593,14345970753,61553.5382,466282393834281680729,0.5412,27008.90625
2017-06-30,280.68,26081.892496665,92923943.625,252652,3841807,8800,16.98,27223635401,13795600568,61650.5709,352344502266064800220,0.4088,26856.25
2017-07-01,261.0,24260.11358175,92950626.75,240465,3877813,8106,17.05,26689728580,12521038121,62556.7775,315744643169712880512,0.3728,26683.125
2017-07-02,283.99,26404.634529234063,92977339.09375,248617,3911620,8503,16.97,25581333280,13002683664,63113.6089,317468243775909028046,0.3852,26712.34375
2017-07-03,276.41,25707.36564771594,93004470.34375,302032,3966364,10143,16.85,28117349173,16175176848,64997.08,425920316211608615127,0.4774,27131.25
2017-07-04,269.05,25030.21550943125,93031836.125,281465,4017151,10132,16.81,24664144555,15136378093,66569.3952,377047005195524393236,0.4445,27365.78125
2017-07-05,266.0,24753.586652375,93058596.4375,271606,4060181,10094,17.16,26133024523,14865252727,64822.7346,409090970890427930293,0.4447,26760.3125
2017-07-06,265.88,24749.57885524,93085523.0,258791,4095465,8830,16.96,24841070314,13174610768,65978.5137,304771433494258564221,0.3894,26926.5625
2017-07-07,240.94,22434.600674810627,93112810.96875,295389,4137839,9709,16.78,27021742038,13873012367,67085.5686,356293806920488034078,0.407,27287.96875
2017-07-08,245.67,22881.67367471625,93139877.375,248142,4176014,8884,16.78,26089973919,12858510908,67464.2959,360274207471173457420,0.3767,27066.40625
2017-07-09,237.72,22147.61601210375,93166818.15625,225189,4205957,6980,16.81,26860797614,10477343982,68072.3545,256112816521955829361,0.3061,26940.78125
2017-07-10,205.76,19175.03196008,93191251.75,302633,4243166,10586,18.59,22840512365,13402974481,69107.6248,261598672523810517352,0.4344,24433.59375
2017-07-11,190.55,17762.16014718125,93215219.875,291677,4285422,10484,18.95,24575033101,14105413216,68636.1856,287290319403812354449,0.4645,23968.125
2017-07-12,224.15,20899.55723067656,93239157.84375,283828,4326593,10735,18.95,24301621064,14232178771,66929.7884,330334228770205304780,0.4698,23937.96875
2017-07-13,205.41,19157.13832933781,93262929.40625,260745,4374912,10676,18.88,23629822115,14997729804,67583.3821,327421879889750126610,0.4948,23771.5625
2017-07-14,197.14,18390.540167373125,93286700.65625,249381,4407026,10040,19.02,23119742999,12734885135,66162.8973,275880608775512764516,0.4212,23771.25
2017-07-15,169.1,15778.865242299998,93310853.0,231961,4434608,8747,18.58,26644007281,10654024056,68590.0251,288040626935104928109,0.3446,24152.34375
2017-07-16,155.42,14506.10435889125,93334862.6875,249138,4466541,9225,18.71,24225254470,11266129267,70207.4606,276731320514844397884,0.3667,24009.6875
2017-07-17,189.97,17735.291632633434,93358380.96875,248473,4505011,9814,19.17,25008451290,11980769662,66693.2842,281509048416621247612,0.3999,23518.28125
2017-07-18,227.09,21206.193610659066,93382331.28125,271055,4555246,11286,18.82,26922445269,14125844187,68408.1739,423677942917870608295,0.4621,23950.3125
2017-07-19,194.41,18159.21887984875,93406814.875,270122,4591165,10282,18.43,25859171423,12131955982,71183.4584,324838750477733441948,0.3893,24483.59375
2017-07-20,226.33,21146.307868911874,93431307.6875,250065,4633084,9370,18.44,23785270501,11664100238,73430.2935,256133190043819893617,0.3748,24492.8125
2017-07-21,216.33,20217.15257245875,93455149.875,232560,4671597,8661,18.85,34121661718,10446514542,73178.0557,309641556641903823695,0.3424,23842.1875
2017-07-22,230.47,21544.210505205312,93479457.21875,205574,4698313,7992,18.45,24728177686,9524071657,72967.3365,224825603323107335009,0.305,24307.34375
2017-07-23,228.32,21348.81969496,93503940.5,260490,4735087,9282,18.33,24411781141,11670362240,75690.2025,288493997715788616147,0.3728,24483.28125
2017-07-24,225.48,21088.69330612125,93527999.40625,263095,4773202,10560,18.62,24993645320,13611993829,73612.8357,309440275124323337625,0.4422,24058.90625
2017-07-25,203.59,19046.39257700437,93552692.0625,242956,4814270,9766,18.24,26699669746,12380952661,77165.6725,355486137729586108109,0.3933,24692.65625
2017-07-26,202.88,18984.94376884,93577207.0625,223010,4848816,8403,18.43,26644959295,10833315646,76836.4143,294383920628615754064,0.3469,24515.0
2017-07-27,202.93,18994.564513725934,93601559.71875,225435,4878713,8346,18.45,25759576270,10120647777,75616.4916,263944245322020525245,0.3251,24352.65625
2017-07-28,191.21,17902.27428254875,93626244.875,246494,4910137,9258,18.45,25160319003,11945897337,77536.4097,281982289906320009281,0.3828,24685.15625
2017-07-29,206.14,19305.1630024825,93650737.375,198773,4937231,7452,18.29,24073380192,9555608826,76584.8357,204174934595232430698,0.3038,24492.5
2017-07-30,196.78,18433.456041049372,93675455.03125,206624,4980374,7621,18.25,23908993567,11830615520,79028.534,208036715301278286531,0.3745,24717.65625
2017-07-31,201.33,18864.52307812125,93699513.625,250090,5016799,9291,18.87,22305961187,12631771948,80870.2609,231201083913724264420,0.4147,24058.59375
2017-08-01,225.9,21171.559011778125,93720934.09375,218582,5056152,9503,20.93,25462492943,12712633763,80820.0069,263599401863207269520,0.4631,21420.46875
2017-08-02,218.12,20447.02017889125,93742069.40625,231068,5094519,9426,21.24,25145539900,11528446756,79694.0246,236995421936534521668,0.4244,21135.3125
2017-08-03,224.39,21039.487605966875,93763035.8125,236335,5136101,9597,21.55,24881344614,12302333888,76659.268,236502808745258771848,0.4607,20966.40625
2017-08-04,220.6,20688.8255832375,93784340.8125,257160,5175448,10507,21.13,22630338284,12936116501,79754.3216,220028357885087836001,0.4768,21305.0
2017-08-05,253.09,23741.24123970125,93805528.625,261400,5213379,10427,21.22,23984146001,12932883007,78990.8015,236076708761946254889,0.4773,21187.8125
2017-08-06,264.56,24822.81668678,93826794.25,265127,5256743,10463,21.29,24293412889,12563169019,80020.6258,244978437283443120617,0.4638,21265.625
2017-08-07,269.94,25333.44136442625,93848415.8125,281172,5308623,11867,20.92,25187717437,13825333409,82348.3479,323349086525577669314,0.5029,21621.5625
2017-08-08,296.51,27833.40885907375,93870051.125,318866,5363343,13278,20.88,23836962422,15480719454,83308.9277,339083820207351773196,0.5632,21635.3125
2017-08-09,295.28,27724.36494604,93891780.5,280308,5415899,11373,20.85,24062207266,14138834844,84931.897,268527475016345604111,0.5119,21729.375
2017-08-10,298.28,28012.44249489,93913244.25,338241,5475592,13581,21.07,24244829373,15013390317,83442.1715,313147657539911794988,0.5547,21463.75
2017-08-11,309.32,29056.01944771625,93935146.28125,356682,5536176,14429,20.79,25055821756,16970909183,84627.2607,354162104364810446316,0.6155,21902.03125
2017-08-12,308.02,28940.65584471937,93957067.21875,338654,5591857,13642,21.01,24802395477,16866888987,87270.9302,344986095505773107330,0.6102,21920.9375
2017-08-13,296.62,27876.081207431875,93979101.90625,333011,5653359,12993,20.73,22053673388,16412188461,87653.9263,304640582603318902986,0.5916,22034.6875
2017-08-14,299.16,28121.38105174875,94001140.03125,410061,5732182,15655,20.61,22124106465,19420639505,89584.3061,345515738014742404303,0.6993,22038.125
2017-08-15,286.52,26939.57436967875,94023364.40625,413246,5817211,16403,20.73,21732658516,22420514846,90812.4199,383745249085415778328,0.8074,22224.375
2017-08-16,301.38,28343.56243990875,94045930.1875,413624,5873216,17360,20.43,34716303601,23252716251,91289.1473,1168463266334638923884,0.8304,22565.78125
2017-08-17,300.3,28248.759485821876,94068463.15625,428007,5940501,17330,20.61,29045025650,22078488852,92534.9297,690546642141729588619,0.793,22532.96875
2017-08-18,292.62,27532.8421781475,94090773.625,443356,6011031,17335,20.68,44653492844,21706184631,91777.3051,1018695224863609907914,0.7817,22310.46875
